symbol,name,exchange,gatewayName,productClass,size,priceTick,longMarginRatio,shortMarginRatio
m1711-P-2500,m1711-P-2500,DCE,CTP,期权,10,0.5,0.0,0.0
m1711-P-3100,m1711-P-3100,DCE,CTP,期权,10,0.5,0.0,0.0
cu1707C39500,cu1707C39500,INE,CTP,期权,5,1.0,,
au1712C95,au1712C95,INE,CTP,期权,1000,0.01,,
au1712C90,au1712C90,INE,CTP,期权,1000,0.01,,
SPD SF710&SF806,跨期套利-SF710/SF806,CZCE,CTP,组合,1,2.0,0.0,0.0
SPD SF710&SF804,跨期套利-SF710/SF804,CZCE,CTP,组合,1,2.0,0.0,0.0
SPD SF710&SF805,跨期套利-SF710/SF805,CZCE,CTP,组合,1,2.0,0.0,0.0
SPD SF710&SF802,跨期套利-SF710/SF802,CZCE,CTP,组合,1,2.0,0.0,0.0
SPD SF710&SF803,跨期套利-SF710/SF803,CZCE,CTP,组合,1,2.0,0.0,0.0
SPD SF710&SF801,跨期套利-SF710/SF801,CZCE,CTP,组合,1,2.0,0.0,0.0
SR809C6800,白糖809买权,CZCE,CTP,期权,10,0.5,0.0,0.0
bb1711,细木工板1711,DCE,CTP,期货,500,0.05,0.2,0.2
bb1710,细木工板1710,DCE,CTP,期货,500,0.05,0.2,0.2
bb1712,细木工板1712,DCE,CTP,期货,500,0.05,0.2,0.2
SP y1709&y1801,SP y1709&y1801,DCE,CTP,组合,0,2.0,0.0,0.0
SR803C5700,白糖803买权,CZCE,CTP,期权,10,0.5,0.0,0.0
SP y1709&y1805,SP y1709&y1805,DCE,CTP,组合,0,2.0,0.0,0.0
m1708-P-2650,m1708-P-2650,DCE,CTP,期权,10,0.5,0.0,0.0
SR805C6800,白糖805买权,CZCE,CTP,期权,10,0.5,0.0,0.0
pp1805,聚丙烯1805,DCE,CTP,期货,5,1.0,0.06999999999999999,0.06999999999999999
pp1804,聚丙烯1804,DCE,CTP,期货,5,1.0,0.06999999999999999,0.06999999999999999
SPD SF712&SF806,跨期套利-SF712/SF806,CZCE,CTP,组合,1,2.0,0.0,0.0
pp1806,聚丙烯1806,DCE,CTP,期货,5,1.0,0.06999999999999999,0.06999999999999999
pp1801,聚丙烯1801,DCE,CTP,期货,5,1.0,0.06999999999999999,0.06999999999999999
SPD SF712&SF801,跨期套利-SF712/SF801,CZCE,CTP,组合,1,2.0,0.0,0.0
pp1803,聚丙烯1803,DCE,CTP,期货,5,1.0,0.06999999999999999,0.06999999999999999
pp1802,聚丙烯1802,DCE,CTP,期货,5,1.0,0.06999999999999999,0.06999999999999999
SR711C6100,白糖711买权,CZCE,CTP,期权,10,0.5,0.0,0.0
SR709C6700,白糖709买权,CZCE,CTP,期权,10,0.5,0.0,0.0
SPD LR707&LR805,跨期套利-LR707/LR805,CZCE,CTP,组合,1,1.0,0.0,0.0
SPD LR707&LR803,跨期套利-LR707/LR803,CZCE,CTP,组合,1,1.0,0.0,0.0
SPD LR707&LR801,跨期套利-LR707/LR801,CZCE,CTP,组合,1,1.0,0.0,0.0
SPD CF709&CF801,跨期套利-CF709/CF801,CZCE,CTP,组合,1,5.0,0.0,0.0
SPD CF709&CF803,跨期套利-CF709/CF803,CZCE,CTP,组合,1,5.0,0.0,0.0
SPD CF709&CF805,跨期套利-CF709/CF805,CZCE,CTP,组合,1,5.0,0.0,0.0
SR811P6600,白糖811卖权,CZCE,CTP,期权,10,0.5,0.0,0.0
IPS SF806&SM806,跨品种套利-SF806/SM8,CZCE,CTP,组合,1,2.0,0.0,0.0
SPD ZC708&ZC709,跨期套利-ZC708/ZC709,CZCE,CTP,组合,1,0.2,0.0,0.0
SPD JR707&JR711,跨期套利-JR707/JR711,CZCE,CTP,组合,1,1.0,0.0,0.0
SR803P6100,白糖803卖权,CZCE,CTP,期权,10,0.5,0.0,0.0
au1802P95,au1802P95,INE,CTP,期权,1000,0.01,,
m1801-P-2900,m1801-P-2900,DCE,CTP,期权,10,0.5,0.0,0.0
au1802P90,au1802P90,INE,CTP,期权,1000,0.01,,
cu1710C55000,cu1710C55000,INE,CTP,期权,5,1.0,,
cu1710P54000,cu1710P54000,INE,CTP,期权,5,1.0,,
SR807C7100,白糖807买权,CZCE,CTP,期权,10,0.5,0.0,0.0
SR711C5900,白糖711买权,CZCE,CTP,期权,10,0.5,0.0,0.0
cu1709C45500,cu1709C45500,INE,CTP,期权,5,1.0,,
m1803-C-2750,m1803-C-2750,DCE,CTP,期权,10,0.5,0.0,0.0
cu1707P38500,cu1707P38500,INE,CTP,期权,5,1.0,,
SR803P5800,白糖803卖权,CZCE,CTP,期权,10,0.5,0.0,0.0
cu1712C33500,cu1712C33500,INE,CTP,期权,5,1.0,,
SPD TA710&TA802,跨期套利-TA710/TA802,CZCE,CTP,组合,1,2.0,0.0,0.0
SPD TA710&TA803,跨期套利-TA710/TA803,CZCE,CTP,组合,1,2.0,0.0,0.0
SPD TA710&TA801,跨期套利-TA710/TA801,CZCE,CTP,组合,1,2.0,0.0,0.0
SPD TA710&TA806,跨期套利-TA710/TA806,CZCE,CTP,组合,1,2.0,0.0,0.0
SPC a1709&m1709,SPC a1709&m1709,DCE,CTP,组合,0,1.0,0.0,0.0
SPD TA710&TA804,跨期套利-TA710/TA804,CZCE,CTP,组合,1,2.0,0.0,0.0
SPD TA710&TA805,跨期套利-TA710/TA805,CZCE,CTP,组合,1,2.0,0.0,0.0
SPC a1709&m1705,SPC a1709&m1705,DCE,CTP,组合,0,1.0,0.0,0.0
SPC a1709&m1707,SPC a1709&m1707,DCE,CTP,组合,0,1.0,0.0,0.0
SPC a1709&m1701,SPC a1709&m1701,DCE,CTP,组合,0,1.0,0.0,0.0
cu1709P44500,cu1709P44500,INE,CTP,期权,5,1.0,,
m1708-C-2900,m1708-C-2900,DCE,CTP,期权,10,0.5,0.0,0.0
m1712-P-2450,m1712-P-2450,DCE,CTP,期权,10,0.5,0.0,0.0
SP jd1709&jd1711,SP jd1709&jd1711,DCE,CTP,组合,0,1.0,0.0,0.0
SP jd1709&jd1710,SP jd1709&jd1710,DCE,CTP,组合,0,1.0,0.0,0.0
CF801,一号棉花801,CZCE,CTP,期货,5,5.0,0.06999999999999999,0.06999999999999999
CF803,一号棉花803,CZCE,CTP,期货,5,5.0,0.06999999999999999,0.06999999999999999
CF805,一号棉花805,CZCE,CTP,期货,5,5.0,0.06999999999999999,0.06999999999999999
SR801P6800,白糖801卖权,CZCE,CTP,期权,10,0.5,0.0,0.0
SR801C6500,白糖801买权,CZCE,CTP,期权,10,0.5,0.0,0.0
SR807P6100,白糖807卖权,CZCE,CTP,期权,10,0.5,0.0,0.0
m1801-C-2750,m1801-C-2750,DCE,CTP,期权,10,0.5,0.0,0.0
cu1708C52000,cu1708C52000,INE,CTP,期权,5,1.0,,
m1712-C-2800,m1712-C-2800,DCE,CTP,期权,10,0.5,0.0,0.0
SR805P5700,白糖805卖权,CZCE,CTP,期权,10,0.5,0.0,0.0
SR809C6200,白糖809买权,CZCE,CTP,期权,10,0.5,0.0,0.0
y1803,豆油1803,DCE,CTP,期货,10,2.0,0.06999999999999999,0.06999999999999999
y1801,豆油1801,DCE,CTP,期货,10,2.0,0.06999999999999999,0.06999999999999999
au1804C95,au1804C95,INE,CTP,期权,1000,0.01,,
y1805,豆油1805,DCE,CTP,期货,10,2.0,0.06999999999999999,0.06999999999999999
SPD ZC803&ZC805,跨期套利-ZC803/ZC805,CZCE,CTP,组合,1,0.2,0.0,0.0
SPD ZC803&ZC804,跨期套利-ZC803/ZC804,CZCE,CTP,组合,1,0.2,0.0,0.0
SPD ZC803&ZC807,跨期套利-ZC803/ZC807,CZCE,CTP,组合,1,0.2,0.0,0.0
SPD ZC803&ZC806,跨期套利-ZC803/ZC806,CZCE,CTP,组合,1,0.2,0.0,0.0
SPD FG707&FG802,跨期套利-FG707/FG802,CZCE,CTP,组合,1,1.0,0.0,0.0
SPD FG707&FG803,跨期套利-FG707/FG803,CZCE,CTP,组合,1,1.0,0.0,0.0
m1711-C-2900,m1711-C-2900,DCE,CTP,期权,10,0.5,0.0,0.0
SPD FG707&FG806,跨期套利-FG707/FG806,CZCE,CTP,组合,1,1.0,0.0,0.0
SPD FG707&FG804,跨期套利-FG707/FG804,CZCE,CTP,组合,1,1.0,0.0,0.0
SPD FG707&FG805,跨期套利-FG707/FG805,CZCE,CTP,组合,1,1.0,0.0,0.0
cu1707P37500,cu1707P37500,INE,CTP,期权,5,1.0,,
cu1712P37500,cu1712P37500,INE,CTP,期权,5,1.0,,
cu1707C41000,cu1707C41000,INE,CTP,期权,5,1.0,,
SP pp1707&pp1709,SP pp1707&pp1709,DCE,CTP,组合,0,1.0,0.0,0.0
cu1710P49000,cu1710P49000,INE,CTP,期权,5,1.0,,
v1709,聚氯乙烯1709,DCE,CTP,期货,5,5.0,0.06999999999999999,0.06999999999999999
v1708,聚氯乙烯1708,DCE,CTP,期货,5,5.0,0.1,0.1
SPD RM708&RM801,跨期套利-RM708/RM801,CZCE,CTP,组合,1,1.0,0.0,0.0
SPD RM708&RM803,跨期套利-RM708/RM803,CZCE,CTP,组合,1,1.0,0.0,0.0
SPD RM708&RM805,跨期套利-RM708/RM805,CZCE,CTP,组合,1,1.0,0.0,0.0
v1706,聚氯乙烯1706,DCE,CTP,期货,5,5.0,0.05,0.05
SP a1709&a1805,SP a1709&a1805,DCE,CTP,组合,0,1.0,0.0,0.0
m1709-C-2800,m1709-C-2800,DCE,CTP,期权,10,0.5,0.0,0.0
SR809P6400,白糖809卖权,CZCE,CTP,期权,10,0.5,0.0,0.0
j1709,冶金焦炭1709,DCE,CTP,期货,100,0.5,0.1,0.1
j1708,冶金焦炭1708,DCE,CTP,期货,100,0.5,0.1,0.1
j1707,冶金焦炭1707,DCE,CTP,期货,100,0.5,0.2,0.2
j1706,焦炭1706,DCE,CTP,期货,100,0.5,0.05,0.05
cu1707P33500,cu1707P33500,INE,CTP,期权,5,1.0,,
SR801P7200,白糖801卖权,CZCE,CTP,期权,10,0.5,0.0,0.0
cu1707P43500,cu1707P43500,INE,CTP,期权,5,1.0,,
au1712P80,au1712P80,INE,CTP,期权,1000,0.01,,
SPD ZC801&ZC806,跨期套利-ZC801/ZC806,CZCE,CTP,组合,1,0.2,0.0,0.0
a1711,黄大豆1号1711,DCE,CTP,期货,10,1.0,0.06999999999999999,0.06999999999999999
SPD ZC801&ZC804,跨期套利-ZC801/ZC804,CZCE,CTP,组合,1,0.2,0.0,0.0
SPD ZC801&ZC803,跨期套利-ZC801/ZC803,CZCE,CTP,组合,1,0.2,0.0,0.0
au1712P85,au1712P85,INE,CTP,期权,1000,0.01,,
SPD SR805&SR809,跨期套利-SR805/SR809,CZCE,CTP,组合,1,1.0,0.0,0.0
SPC y1709&p1801,SPC y1709&p1801,DCE,CTP,组合,0,2.0,0.0,0.0
SF709,硅铁709,CZCE,CTP,期货,5,2.0,0.06999999999999999,0.06999999999999999
SF708,硅铁708,CZCE,CTP,期货,5,2.0,0.06999999999999999,0.06999999999999999
SF707,硅铁707,CZCE,CTP,期货,5,2.0,0.2,0.2
SF706,硅铁706,CZCE,CTP,期货,5,2.0,0.05,0.05
SPD SR711&SR805,跨期套利-SR711/SR805,CZCE,CTP,组合,1,1.0,0.0,0.0
SPD SR711&SR803,跨期套利-SR711/SR803,CZCE,CTP,组合,1,1.0,0.0,0.0
SPD SR711&SR801,跨期套利-SR711/SR801,CZCE,CTP,组合,1,1.0,0.0,0.0
m1712-C-2550,m1712-C-2550,DCE,CTP,期权,10,0.5,0.0,0.0
SPD FG711&FG802,跨期套利-FG711/FG802,CZCE,CTP,组合,1,1.0,0.0,0.0
SPD OI801&OI803,跨期套利-OI801/OI803,CZCE,CTP,组合,1,2.0,0.0,0.0
cu1708P43000,cu1708P43000,INE,CTP,期权,5,1.0,,
SPD OI801&OI805,跨期套利-OI801/OI805,CZCE,CTP,组合,1,2.0,0.0,0.0
p1806,棕榈油1806,DCE,CTP,期货,10,2.0,0.06999999999999999,0.06999999999999999
SP jd1711&jd1806,SP jd1711&jd1806,DCE,CTP,组合,0,1.0,0.0,0.0
p1804,棕榈油1804,DCE,CTP,期货,10,2.0,0.06999999999999999,0.06999999999999999
p1805,棕榈油1805,DCE,CTP,期货,10,2.0,0.06999999999999999,0.06999999999999999
p1802,棕榈油1802,DCE,CTP,期货,10,2.0,0.06999999999999999,0.06999999999999999
p1803,棕榈油1803,DCE,CTP,期货,10,2.0,0.06999999999999999,0.06999999999999999
p1801,棕榈油1801,DCE,CTP,期货,10,2.0,0.06999999999999999,0.06999999999999999
hc1806,热轧卷板1806,SHFE,CTP,期货,10,1.0,0.08,0.08
hc1804,热轧卷板1804,SHFE,CTP,期货,10,1.0,0.08,0.08
hc1805,热轧卷板1805,SHFE,CTP,期货,10,1.0,0.08,0.08
m1803-C-2800,m1803-C-2800,DCE,CTP,期权,10,0.5,0.0,0.0
hc1803,热轧卷板1803,SHFE,CTP,期货,10,1.0,0.08,0.08
hc1801,热轧卷板1801,SHFE,CTP,期货,10,1.0,0.08,0.08
SP jm1707&jm1709,SP jm1707&jm1709,DCE,CTP,组合,0,0.5,0.0,0.0
cu1709C55000,cu1709C55000,INE,CTP,期权,5,1.0,,
SP jd1711&jd1805,SP jd1711&jd1805,DCE,CTP,组合,0,1.0,0.0,0.0
m1803-P-2500,m1803-P-2500,DCE,CTP,期权,10,0.5,0.0,0.0
SPD RM707&RM711,跨期套利-RM707/RM711,CZCE,CTP,组合,1,1.0,0.0,0.0
SPD FG710&FG806,跨期套利-FG710/FG806,CZCE,CTP,组合,1,1.0,0.0,0.0
SPD FG710&FG804,跨期套利-FG710/FG804,CZCE,CTP,组合,1,1.0,0.0,0.0
SPD FG710&FG805,跨期套利-FG710/FG805,CZCE,CTP,组合,1,1.0,0.0,0.0
SPD FG710&FG802,跨期套利-FG710/FG802,CZCE,CTP,组合,1,1.0,0.0,0.0
SPD FG710&FG803,跨期套利-FG710/FG803,CZCE,CTP,组合,1,1.0,0.0,0.0
TF1709,5年期国债1709,CFFEX,CTP,期货,10000,0.005,0.012,0.012
cu1709C59000,cu1709C59000,INE,CTP,期权,5,1.0,,
m1803-P-3100,m1803-P-3100,DCE,CTP,期权,10,0.5,0.0,0.0
m1708-C-3050,m1708-C-3050,DCE,CTP,期权,10,0.5,0.0,0.0
SR709P6500,白糖709卖权,CZCE,CTP,期权,10,0.5,0.0,0.0
SPD SF804&SF806,跨期套利-SF804/SF806,CZCE,CTP,组合,1,2.0,0.0,0.0
SPD SF804&SF805,跨期套利-SF804/SF805,CZCE,CTP,组合,1,2.0,0.0,0.0
JR801,粳稻谷801,CZCE,CTP,期货,20,1.0,0.05,0.05
JR803,粳稻谷803,CZCE,CTP,期货,20,1.0,0.05,0.05
JR805,粳稻谷805,CZCE,CTP,期货,20,1.0,0.05,0.05
m1709-P-2800,m1709-P-2800,DCE,CTP,期权,10,0.5,0.0,0.0
au1802C95,au1802C95,INE,CTP,期权,1000,0.01,,
au1802C90,au1802C90,INE,CTP,期权,1000,0.01,,
hc1712,热轧卷板1712,SHFE,CTP,期货,10,1.0,0.08,0.08
hc1710,热轧卷板1710,SHFE,CTP,期货,10,1.0,0.08,0.08
hc1711,热轧卷板1711,SHFE,CTP,期货,10,1.0,0.08,0.08
cu1707P44500,cu1707P44500,INE,CTP,期权,5,1.0,,
SR711P6700,白糖711卖权,CZCE,CTP,期权,10,0.5,0.0,0.0
au1710C65,au1710C65,INE,CTP,期权,1000,0.01,,
SPD ZC708&ZC804,跨期套利-ZC708/ZC804,CZCE,CTP,组合,1,0.2,0.0,0.0
RI801,早籼稻801,CZCE,CTP,期货,20,1.0,0.05,0.05
au1802C70,au1802C70,INE,CTP,期权,1000,0.01,,
RI803,早籼稻803,CZCE,CTP,期货,20,1.0,0.05,0.05
RI805,早籼稻805,CZCE,CTP,期货,20,1.0,0.05,0.05
au1802C75,au1802C75,INE,CTP,期权,1000,0.01,,
SPD FG804&FG806,跨期套利-FG804/FG806,CZCE,CTP,组合,1,1.0,0.0,0.0
au1707P45,au1707P45,INE,CTP,期权,1000,0.01,,
p1707,棕榈油1707,DCE,CTP,期货,10,2.0,0.2,0.2
cu1710P44000,cu1710P44000,INE,CTP,期权,5,1.0,,
p1709,棕榈油1709,DCE,CTP,期货,10,2.0,0.06999999999999999,0.06999999999999999
m1805-C-3000,m1805-C-3000,DCE,CTP,期权,10,0.5,0.0,0.0
SPC v1709&pp1801,SPC v1709&pp1801,DCE,CTP,组合,0,5.0,0.0,0.0
cu1709P42000,cu1709P42000,INE,CTP,期权,5,1.0,,
SP jd1709&jd1712,SP jd1709&jd1712,DCE,CTP,组合,0,1.0,0.0,0.0
SR805C6900,白糖805买权,CZCE,CTP,期权,10,0.5,0.0,0.0
au1712C65,au1712C65,INE,CTP,期权,1000,0.01,,
pp1707,聚丙烯1707,DCE,CTP,期货,5,1.0,0.2,0.2
pp1708,聚丙烯1708,DCE,CTP,期货,5,1.0,0.06999999999999999,0.06999999999999999
pp1709,聚丙烯1709,DCE,CTP,期货,5,1.0,0.06999999999999999,0.06999999999999999
SPD WH803&WH805,跨期套利-WH803/WH805,CZCE,CTP,组合,1,1.0,0.0,0.0
SR709P7100,白糖709卖权,CZCE,CTP,期权,10,0.5,0.0,0.0
SR709C7000,白糖709买权,CZCE,CTP,期权,10,0.5,0.0,0.0
SP c1707&c1709,SP c1707&c1709,DCE,CTP,组合,0,1.0,0.0,0.0
SR811P6800,白糖811卖权,CZCE,CTP,期权,10,0.5,0.0,0.0
m1712-P-3000,m1712-P-3000,DCE,CTP,期权,10,0.5,0.0,0.0
SR805P7400,白糖805卖权,CZCE,CTP,期权,10,0.5,0.0,0.0
cu1712P35000,cu1712P35000,INE,CTP,期权,5,1.0,,
SR803P6000,白糖803卖权,CZCE,CTP,期权,10,0.5,0.0,0.0
m1805-P-2750,m1805-P-2750,DCE,CTP,期权,10,0.5,0.0,0.0
m1711-P-3000,m1711-P-3000,DCE,CTP,期权,10,0.5,0.0,0.0
cu1707C32500,cu1707C32500,INE,CTP,期权,5,1.0,,
RS709,油菜籽709,CZCE,CTP,期货,10,1.0,0.2,0.2
RS708,油菜籽708,CZCE,CTP,期货,10,1.0,0.2,0.2
SPD SR707&SR807,跨期套利-SR707/SR807,CZCE,CTP,组合,1,1.0,0.0,0.0
SPD RM707&RM805,跨期套利-RM707/RM805,CZCE,CTP,组合,1,1.0,0.0,0.0
SR711C5700,白糖711买权,CZCE,CTP,期权,10,0.5,0.0,0.0
RS707,油菜籽707,CZCE,CTP,期货,10,1.0,0.2,0.2
au1708C75,au1708C75,INE,CTP,期权,1000,0.01,,
SPC c1709&cs1701,SPC c1709&cs1701,DCE,CTP,组合,0,1.0,0.0,0.0
au1708C70,au1708C70,INE,CTP,期权,1000,0.01,,
SR809C6900,白糖809买权,CZCE,CTP,期权,10,0.5,0.0,0.0
m1805-C-2750,m1805-C-2750,DCE,CTP,期权,10,0.5,0.0,0.0
SPD MA706&MA803,跨期套利-MA706/MA803,CZCE,CTP,组合,1,1.0,0.0,0.0
SR803C6800,白糖803买权,CZCE,CTP,期权,10,0.5,0.0,0.0
cu1712C38500,cu1712C38500,INE,CTP,期权,5,1.0,,
SPC a1709&m1801,SPC a1709&m1801,DCE,CTP,组合,0,1.0,0.0,0.0
SP i1804&i1805,SP i1804&i1805,DCE,CTP,组合,0,0.5,0.0,0.0
SR711C6600,白糖711买权,CZCE,CTP,期权,10,0.5,0.0,0.0
SR709C6600,白糖709买权,CZCE,CTP,期权,10,0.5,0.0,0.0
m1708-C-2700,m1708-C-2700,DCE,CTP,期权,10,0.5,0.0,0.0
m1803-C-3050,m1803-C-3050,DCE,CTP,期权,10,0.5,0.0,0.0
SR811P6700,白糖811卖权,CZCE,CTP,期权,10,0.5,0.0,0.0
SPD TA803&TA805,跨期套利-TA803/TA805,CZCE,CTP,组合,1,2.0,0.0,0.0
SPD TA803&TA804,跨期套利-TA803/TA804,CZCE,CTP,组合,1,2.0,0.0,0.0
SPD TA803&TA806,跨期套利-TA803/TA806,CZCE,CTP,组合,1,2.0,0.0,0.0
SPC l1801&v1801,SPC l1801&v1801,DCE,CTP,组合,0,5.0,0.0,0.0
SPD TA709&TA804,跨期套利-TA709/TA804,CZCE,CTP,组合,1,2.0,0.0,0.0
SPD TA709&TA805,跨期套利-TA709/TA805,CZCE,CTP,组合,1,2.0,0.0,0.0
SPD TA709&TA806,跨期套利-TA709/TA806,CZCE,CTP,组合,1,2.0,0.0,0.0
SPD TA709&TA801,跨期套利-TA709/TA801,CZCE,CTP,组合,1,2.0,0.0,0.0
SPD TA709&TA802,跨期套利-TA709/TA802,CZCE,CTP,组合,1,2.0,0.0,0.0
SPD TA709&TA803,跨期套利-TA709/TA803,CZCE,CTP,组合,1,2.0,0.0,0.0
SR807C7000,白糖807买权,CZCE,CTP,期权,10,0.5,0.0,0.0
SR811C5800,白糖811买权,CZCE,CTP,期权,10,0.5,0.0,0.0
SR805P6800,白糖805卖权,CZCE,CTP,期权,10,0.5,0.0,0.0
m1712-C-3050,m1712-C-3050,DCE,CTP,期权,10,0.5,0.0,0.0
SR711C5800,白糖711买权,CZCE,CTP,期权,10,0.5,0.0,0.0
SP j1709&j1801,SP j1709&j1801,DCE,CTP,组合,0,0.5,0.0,0.0
SR809C6000,白糖809买权,CZCE,CTP,期权,10,0.5,0.0,0.0
zn1802,锌1802,SHFE,CTP,期货,5,5.0,0.08,0.08
m1711-C-2750,m1711-C-2750,DCE,CTP,期权,10,0.5,0.0,0.0
au1802P80,au1802P80,INE,CTP,期权,1000,0.01,,
SPD TA804&TA806,跨期套利-TA804/TA806,CZCE,CTP,组合,1,2.0,0.0,0.0
au1802P85,au1802P85,INE,CTP,期权,1000,0.01,,
cs1803,玉米淀粉1803,DCE,CTP,期货,10,1.0,0.06999999999999999,0.06999999999999999
cs1801,玉米淀粉1801,DCE,CTP,期货,10,1.0,0.06999999999999999,0.06999999999999999
SPC c1801&cs1801,SPC c1801&cs1801,DCE,CTP,组合,0,1.0,0.0,0.0
cs1805,玉米淀粉1805,DCE,CTP,期货,10,1.0,0.06999999999999999,0.06999999999999999
SR811C6900,白糖811买权,CZCE,CTP,期权,10,0.5,0.0,0.0
pb1706,铅1706,SHFE,CTP,期货,5,5.0,0.1,0.1
pb1707,铅1707,SHFE,CTP,期货,5,5.0,0.15,0.15
m1708-C-2800,m1708-C-2800,DCE,CTP,期权,10,0.5,0.0,0.0
pb1708,铅1708,SHFE,CTP,期货,5,5.0,0.1,0.1
pb1709,铅1709,SHFE,CTP,期货,5,5.0,0.08,0.08
SPD CF707&CF709,跨期套利-CF707/CF709,CZCE,CTP,组合,1,5.0,0.0,0.0
RM708,菜籽粕708,CZCE,CTP,期货,10,1.0,0.06,0.06
v1710,聚氯乙烯1710,DCE,CTP,期货,5,5.0,0.06999999999999999,0.06999999999999999
au1804C90,au1804C90,INE,CTP,期权,1000,0.01,,
m1709-C-2650,m1709-C-2650,DCE,CTP,期权,10,0.5,0.0,0.0
SPD MA804&MA805,跨期套利-MA804/MA805,CZCE,CTP,组合,1,1.0,0.0,0.0
SR807P6000,白糖807卖权,CZCE,CTP,期权,10,0.5,0.0,0.0
m1712-C-2900,m1712-C-2900,DCE,CTP,期权,10,0.5,0.0,0.0
cu1710P46500,cu1710P46500,INE,CTP,期权,5,1.0,,
cu1711P35000,cu1711P35000,INE,CTP,期权,5,1.0,,
j1710,冶金焦炭1710,DCE,CTP,期货,100,0.5,0.1,0.1
j1711,冶金焦炭1711,DCE,CTP,期货,100,0.5,0.1,0.1
j1712,冶金焦炭1712,DCE,CTP,期货,100,0.5,0.1,0.1
SPD FG709&FG806,跨期套利-FG709/FG806,CZCE,CTP,组合,1,1.0,0.0,0.0
SP jd1710&jd1710,SP jd1710&jd1710,DCE,CTP,组合,0,1.0,0.0,0.0
SPD TA804&TA805,跨期套利-TA804/TA805,CZCE,CTP,组合,1,2.0,0.0,0.0
cu1712C34500,cu1712C34500,INE,CTP,期权,5,1.0,,
m1711-C-2800,m1711-C-2800,DCE,CTP,期权,10,0.5,0.0,0.0
LR711,晚籼稻711,CZCE,CTP,期货,20,1.0,0.05,0.05
cu1712C35000,cu1712C35000,INE,CTP,期权,5,1.0,,
SPD SR805&SR811,跨期套利-SR805/SR811,CZCE,CTP,组合,1,1.0,0.0,0.0
a1709,黄大豆1号1709,DCE,CTP,期货,10,1.0,0.06999999999999999,0.06999999999999999
SPD LR803&LR805,跨期套利-LR803/LR805,CZCE,CTP,组合,1,1.0,0.0,0.0
SPD SM706&SM709,跨期套利-SM706/SM709,CZCE,CTP,组合,1,2.0,0.0,0.0
a1707,黄大豆1号1707,DCE,CTP,期货,10,1.0,0.2,0.2
cu1708P41500,cu1708P41500,INE,CTP,期权,5,1.0,,
cu1711C35000,cu1711C35000,INE,CTP,期权,5,1.0,,
SR709C5700,白糖709买权,CZCE,CTP,期权,10,0.5,0.0,0.0
SPD FG707&FG801,跨期套利-FG707/FG801,CZCE,CTP,组合,1,1.0,0.0,0.0
cu1709C44000,cu1709C44000,INE,CTP,期权,5,1.0,,
SF710,硅铁710,CZCE,CTP,期货,5,2.0,0.06999999999999999,0.06999999999999999
SF711,硅铁711,CZCE,CTP,期货,5,2.0,0.06999999999999999,0.06999999999999999
SF712,硅铁712,CZCE,CTP,期货,5,2.0,0.06999999999999999,0.06999999999999999
SP jd1710&jd1801,SP jd1710&jd1801,DCE,CTP,组合,0,1.0,0.0,0.0
SPD SR711&SR811,跨期套利-SR711/SR811,CZCE,CTP,组合,1,1.0,0.0,0.0
SP jd1710&jd1803,SP jd1710&jd1803,DCE,CTP,组合,0,1.0,0.0,0.0
SP jd1710&jd1802,SP jd1710&jd1802,DCE,CTP,组合,0,1.0,0.0,0.0
cu1712P38000,cu1712P38000,INE,CTP,期权,5,1.0,,
m1709-C-2900,m1709-C-2900,DCE,CTP,期权,10,0.5,0.0,0.0
cu1709C42500,cu1709C42500,INE,CTP,期权,5,1.0,,
cu1709P57000,cu1709P57000,INE,CTP,期权,5,1.0,,
SR809P6700,白糖809卖权,CZCE,CTP,期权,10,0.5,0.0,0.0
SPD ZC802&ZC804,跨期套利-ZC802/ZC804,CZCE,CTP,组合,1,0.2,0.0,0.0
cu1709C51000,cu1709C51000,INE,CTP,期权,5,1.0,,
SP jm1707&jm1805,SP jm1707&jm1805,DCE,CTP,组合,0,0.5,0.0,0.0
SR801P7300,白糖801卖权,CZCE,CTP,期权,10,0.5,0.0,0.0
PM803,普通小麦803,CZCE,CTP,期货,50,1.0,0.05,0.05
PM801,普通小麦801,CZCE,CTP,期货,50,1.0,0.05,0.05
SPD MA712&MA806,跨期套利-MA712/MA806,CZCE,CTP,组合,1,1.0,0.0,0.0
PM805,普通小麦805,CZCE,CTP,期货,50,1.0,0.05,0.05
cu1709P45000,cu1709P45000,INE,CTP,期权,5,1.0,,
SPD TA708&TA710,跨期套利-TA708/TA710,CZCE,CTP,组合,1,2.0,0.0,0.0
SP c1709&c1805,SP c1709&c1805,DCE,CTP,组合,0,1.0,0.0,0.0
SP c1709&c1803,SP c1709&c1803,DCE,CTP,组合,0,1.0,0.0,0.0
SP c1709&c1801,SP c1709&c1801,DCE,CTP,组合,0,1.0,0.0,0.0
cu1707C45000,cu1707C45000,INE,CTP,期权,5,1.0,,
SPD ZC802&ZC803,跨期套利-ZC802/ZC803,CZCE,CTP,组合,1,0.2,0.0,0.0
SPD SR709&SR811,跨期套利-SR709/SR811,CZCE,CTP,组合,1,1.0,0.0,0.0
SPD TA707&TA709,跨期套利-TA707/TA709,CZCE,CTP,组合,1,2.0,0.0,0.0
SPD TA707&TA708,跨期套利-TA707/TA708,CZCE,CTP,组合,1,2.0,0.0,0.0
